Speech,Label
কিন্তু এই জায়গাটি  সুগন্ধযুক্ত মদ  তৈরীর কৃত্রিম উপায়   যা তারা জানেন যে তারা কী করছে।,1
"এটি একটি আনন্দদায়ক অভিজ্ঞতা ছিল যা,Pastrami স্যান্ডউইচ buttah মত ছিল এবং টুকরা এবং একটি বরফের ঠান্ডা বিয়ার এটি ধোয়া নিচে ছিল",1
" আপনি ভুল করতে পারেন না যে,$ 5 এর জন্য 5 টি ডাম্পলিং।",1
" ভাল খাদ্য,ভাল পরিকল্পনা এবং চমৎকার পরিবেশনা।",1
"দ্বিতীয় আপনি দরজা মত ভারী খিলান মাধ্যমে পদব্রজে ভ্রমণের জন্য , আপনার আগমনের আশংকা মানুষের সঙ্গে আপনি বুঝতে পারে যে আপনি একটি জীবনকালের ডাইনিং সাইড আছে যাচ্ছেন।",1
অক্ষর সত্যিই একটি উপভোগ্য অভিজ্ঞতা জন্য তৈরি।,1
"শুধুমাত্র,রিডামিং ফ্যাক্টর খাদ্য ছিল,পুরোপুরি ন্যায্য হওয়ার জন্য,  , যা গড়ের চেয়েও বেশি ছিল, কিন্তু অন্যান্য দুর্বলতাগুলির জন্য এটি তৈরি করা সম্ভব হয়নি",1
আমি একজন কঠিন রিদয় এর প্রেমিকা,1
আমার সবসময় একটি সুস্বাদু খাবার আছে যা সবসময় সন্তুষ্ট অনুভূতি ছড়ায়,1
"যাইহোক, এটা ঠিক যে রাস্তার  নিচে আরো একটি আশ্চর্যজনক জায়গা আছে।",1
বাহ! একশ বিয়ার থেকে পছনদ করতে হবে।,1
দক্ষিণ পূর্ব উপকূলের কয়েকটি সাশ্রয়ী ও স্বাদযুক্ত ভারতীয় রেস্টুরেন্টের মধ্যে একটি।,1
"কেন তারা এই জায়গাটি সম্পর্কে শুনেনি,আমার সহকর্মীদের সবাইকে বলি যে খাবার আশ্চর্য্যজনক এবং বিস্ময়ের।",1
আমার জন্মদিনের জন্য একটি বিশাল দল ছিল এবং  আমরা ভাল যত্ন নিয়েছিল।,1
"এখানকার ওয়েটার বন্ধুত্বপূর্ণ,এখানে সত্যিই সত্যিই ভাল সেবা হয়।",1
"আমি যে জিনিসটি পেয়েছি তা উপভোগ করেছি  একটি দুর্দান্ত উপায়ে প্রস্তুত, মাছ এবং তাজা সব সর্বদা।",1
"আপনার বন্ধুদের সঙ্গে স্তব্ধ ছিলাম কারণ,একটি সুস্থ জায়গা একটি সুস্থ পানীয়।",1
আমি কি আনন্দিত ছিলাম।,1
"সমস্ত appetizers এবং সালাদ কল্পিত ছিল, স্ট্যাক মুখে জল ছিল এবং পাস্তা সুস্বাদু ছিল !!",1
